customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,cluster
16073,296,1,122.4,2,1,1,211,Hibernating / Lost,1
16074,389,1,252.5,1,1,1,111,Hibernating / Lost,1
16075,502,2,736.93,1,2,2,122,Hibernating / Lost,1
16076,2,10,2234.73,4,4,3,443,Champions,0
16077,625,1,2300.3999999999996,1,1,4,114,Hibernating / Lost,1
16078,283,2,362.99,2,2,2,222,Hibernating / Lost,1
16079,16,3,1352.0,4,3,3,433,Champions,0
16080,81,4,602.56,3,3,2,332,Loyal Customers,0
16081,55,8,4278.96,3,4,4,344,Champions,0
16082,669,1,106.75,1,1,1,111,Hibernating / Lost,1
16083,100,4,2351.42,2,3,4,234,At-Risk High Value,0
16084,298,1,436.18,2,1,2,212,Hibernating / Lost,1
16085,22,12,2341.03,4,4,4,444,Champions,0
16086,58,10,2687.73,3,4,4,344,Champions,0
16087,388,5,1739.92,1,3,3,133,At-Risk High Value,1
16088,575,2,1437.43,1,2,3,123,Hibernating / Lost,1
16089,385,2,263.49,1,2,1,121,Hibernating / Lost,1
16090,623,1,180.56,1,1,1,111,Hibernating / Lost,1
16091,154,2,315.06,2,2,1,221,Hibernating / Lost,0
16092,114,6,1587.94,2,3,3,233,At-Risk High Value,0
16093,106,1,17.0,2,1,1,211,Hibernating / Lost,0
16094,11,11,3695.56,4,4,4,444,Champions,0
16095,455,1,447.05,1,1,2,112,Hibernating / Lost,1
16096,263,4,1584.97,2,3,3,233,At-Risk High Value,1
16097,239,1,185.04999999999998,2,1,1,211,Hibernating / Lost,0
16098,87,14,4010.7,3,4,4,344,Champions,0
16099,49,7,1573.2,3,4,3,343,Champions,0
16100,462,1,582.64,1,1,2,112,Hibernating / Lost,1
16101,70,4,3229.16,3,3,4,334,Champions,0
16102,41,3,1842.1399999999999,3,3,3,333,Champions,0
16103,6,22,6191.71,4,4,4,444,Champions,0
16104,61,9,2774.46,3,4,4,344,Champions,0
16105,248,5,2386.19,2,3,4,234,At-Risk High Value,0
16106,65,1,108.38,3,1,1,311,Recent / New Customers,0
16107,17,7,3204.16,4,4,4,444,Champions,0
16108,84,4,2235.92,3,3,3,333,Champions,0
16109,218,3,939.48,2,3,3,233,At-Risk High Value,0
16110,44,4,1781.59,3,3,3,333,Champions,0
16111,427,1,549.33,1,1,2,112,Hibernating / Lost,1
16112,142,4,195.74,2,3,1,231,Needs Attention,0
16113,182,1,161.38,2,1,1,211,Hibernating / Lost,0
16114,170,1,135.75,2,1,1,211,Hibernating / Lost,0
16115,9,12,2553.8,4,4,4,444,Champions,0
16116,211,1,612.78,2,1,2,212,Hibernating / Lost,0
16117,189,3,654.4,2,3,2,232,Needs Attention,0
16118,652,1,4376.25,1,1,4,114,Hibernating / Lost,1
16119,7,8,1720.81,4,4,3,443,Champions,0
16120,58,6,2967.5099999999998,3,3,4,334,Champions,0
16121,56,5,1450.04,3,3,3,333,Champions,0
16122,72,6,895.62,3,3,3,333,Champions,0
16123,51,1,307.78,3,1,1,311,Recent / New Customers,0
16124,316,4,1772.49,2,3,3,233,At-Risk High Value,1
16125,366,14,4292.35,2,4,4,244,At-Risk High Value,1
16126,28,15,14644.6,3,4,4,344,Champions,0
16127,38,2,801.3100000000001,3,2,2,322,Loyal Customers,0
16128,17,11,3801.05,4,4,4,444,Champions,0
16129,406,3,1396.05,1,3,3,133,At-Risk High Value,1
16130,421,4,987.48,1,3,3,133,At-Risk High Value,1
16131,51,12,9957.42,3,4,4,344,Champions,0
16132,543,2,664.1999999999999,1,2,2,122,Hibernating / Lost,1
16133,3,56,22992.26,4,4,4,444,Champions,0
16134,21,5,2145.34,4,3,3,433,Champions,0
16135,262,2,819.45,2,2,2,222,Hibernating / Lost,1
16136,59,4,946.8,3,3,3,333,Champions,0
16137,679,1,422.7,1,1,2,112,Hibernating / Lost,1
16138,378,3,910.35,2,3,3,233,At-Risk High Value,1
16139,18,5,1111.15,4,3,3,433,Champions,0
16140,65,3,1433.46,3,3,3,333,Champions,0
16141,87,2,955.9399999999999,3,2,3,323,Loyal Customers,0
16142,249,1,535.34,2,1,2,212,Hibernating / Lost,0
16143,2,12,4555.08,4,4,4,444,Champions,0
16144,246,1,175.2,2,1,1,211,Hibernating / Lost,0
16145,8,19,6805.44,4,4,4,444,Champions,0
16146,156,4,946.38,2,3,3,233,At-Risk High Value,0
16147,133,5,2398.91,2,3,4,234,At-Risk High Value,0
16148,295,2,386.62,2,2,2,222,Hibernating / Lost,1
16149,4,3,422.21999999999997,4,3,2,432,Loyal Customers,0
16150,42,10,4002.17,3,4,4,344,Champions,0
16152,268,1,1829.04,2,1,3,213,Hibernating / Lost,1
16153,49,11,5133.49,3,4,4,344,Champions,0
16155,381,5,796.9,1,3,2,132,Needs Attention,1
16156,8,20,6188.18,4,4,4,444,Champions,0
16157,15,3,656.6899999999999,4,3,2,432,Loyal Customers,0
16158,521,9,628.32,1,4,2,142,Needs Attention,1
16159,281,4,1232.79,2,3,3,233,At-Risk High Value,1
16160,64,2,1025.44,3,2,3,323,Loyal Customers,0
16161,1,43,12580.06,4,4,4,444,Champions,0
16162,251,1,37.4,2,1,1,211,Hibernating / Lost,1
16163,231,6,2407.98,2,3,4,234,At-Risk High Value,0
16164,16,3,822.48,4,3,2,432,Loyal Customers,0
16165,504,1,79.9,1,1,1,111,Hibernating / Lost,1
16166,427,2,435.83,1,2,2,122,Hibernating / Lost,1
16167,413,5,1386.12,1,3,3,133,At-Risk High Value,1
16168,10,66,10360.67,4,4,4,444,Champions,0
16169,7,4,1822.97,4,3,3,433,Champions,0
16170,50,20,6869.0,3,4,4,344,Champions,0
16171,58,1,73.19999999999999,3,1,1,311,Recent / New Customers,0
16172,94,8,1884.55,3,4,3,343,Champions,0
16173,15,6,1418.32,4,3,3,433,Champions,0
16174,125,7,2246.75,2,4,3,243,At-Risk High Value,0
16175,93,7,1836.44,3,4,3,343,Champions,0
16176,420,4,2052.69,1,3,3,133,At-Risk High Value,1
16177,49,8,2247.31,3,4,3,343,Champions,0
16178,137,2,612.6,2,2,2,222,Hibernating / Lost,0
16179,60,1,215.83,3,1,1,311,Recent / New Customers,0
16180,99,13,16249.87,2,4,4,244,At-Risk High Value,0
16181,72,1,305.53999999999996,3,1,1,311,Recent / New Customers,0
16182,71,9,9971.65,3,4,4,344,Champions,0
16183,66,4,1077.81,3,3,3,333,Champions,0
16184,63,6,1158.79,3,3,3,333,Champions,0
16185,16,3,644.72,4,3,2,432,Loyal Customers,0
16186,22,26,8718.43,4,4,4,444,Champions,0
16187,31,15,6911.44,3,4,4,344,Champions,0
16188,44,5,1087.66,3,3,3,333,Champions,0
16189,15,2,215.48,4,2,1,421,Loyal Customers,0
16190,39,8,2723.5499999999997,3,4,4,344,Champions,0
16191,2,24,15677.82,4,4,4,444,Champions,0
16192,735,1,351.3,1,1,2,112,Hibernating / Lost,1
16193,236,2,630.43,2,2,2,222,Hibernating / Lost,0
16194,374,1,308.6,2,1,1,211,Hibernating / Lost,1
16195,722,1,323.25,1,1,1,111,Hibernating / Lost,1
16196,488,1,93.3,1,1,1,111,Hibernating / Lost,1
16197,468,9,2016.71,1,4,3,143,At-Risk High Value,1
16198,74,2,1030.04,3,2,3,323,Loyal Customers,0
16199,391,7,942.75,1,4,3,143,At-Risk High Value,1
16200,3,12,5608.1,4,4,4,444,Champions,0
16201,2,5,2112.12,4,3,3,433,Champions,0
16202,360,9,2501.99,2,4,4,244,At-Risk High Value,1
16203,58,6,943.84,3,3,3,333,Champions,0
16204,22,3,918.71,4,3,3,433,Champions,0
16205,30,7,1820.11,3,4,3,343,Champions,0
16206,54,13,2589.87,3,4,4,344,Champions,0
16207,24,1,394.38,4,1,2,412,Recent / New Customers,0
16208,44,10,3440.45,3,4,4,344,Champions,0
16209,88,9,4146.78,3,4,4,344,Champions,0
16210,1,35,33750.97,4,4,4,444,Champions,0
16211,88,3,1090.59,3,3,3,333,Champions,0
16212,18,4,1293.71,4,3,3,433,Champions,0
16213,78,1,159.0,3,1,1,311,Recent / New Customers,0
16214,170,4,2038.25,2,3,3,233,At-Risk High Value,0
16215,80,1,242.35,3,1,1,311,Recent / New Customers,0
16216,266,1,914.93,2,1,3,213,Hibernating / Lost,1
16217,234,2,304.25,2,2,1,221,Hibernating / Lost,0
16218,29,13,3968.67,3,4,4,344,Champions,0
16219,500,1,40.8,1,1,1,111,Hibernating / Lost,1
16221,36,9,2019.92,3,4,3,343,Champions,0
16222,317,2,1272.05,2,2,3,223,Hibernating / Lost,1
16223,374,2,1087.05,2,2,3,223,Hibernating / Lost,1
16224,56,5,1616.54,3,3,3,333,Champions,0
16225,44,15,2859.31,3,4,4,344,Champions,0
16226,202,5,672.17,2,3,2,232,Needs Attention,0
16227,224,3,1027.22,2,3,3,233,At-Risk High Value,0
16228,384,3,885.71,1,3,3,133,At-Risk High Value,1
16229,86,6,2867.86,3,3,4,334,Champions,0
16230,189,2,542.03,2,2,2,222,Hibernating / Lost,0
16231,378,4,1074.47,2,3,3,233,At-Risk High Value,1
16232,43,7,2712.97,3,4,4,344,Champions,0
16233,70,9,1818.31,3,4,3,343,Champions,0
16234,475,3,333.18,1,3,1,131,Needs Attention,1
16235,40,9,2053.71,3,4,3,343,Champions,0
16236,77,1,432.2,3,1,2,312,Recent / New Customers,0
16237,436,1,136.65,1,1,1,111,Hibernating / Lost,1
16238,422,1,63.66,1,1,1,111,Hibernating / Lost,1
16239,56,6,1492.2,3,3,3,333,Champions,0
16240,23,2,3718.8,4,2,4,424,Loyal Customers,0
16241,9,16,3992.86,4,4,4,444,Champions,0
16242,7,14,7404.65,4,4,4,444,Champions,0
16243,33,2,409.1,3,2,2,322,Loyal Customers,0
16244,211,2,1522.75,2,2,3,223,Hibernating / Lost,0
16245,23,3,1413.66,4,3,3,433,Champions,0
16246,459,2,821.35,1,2,2,122,Hibernating / Lost,1
16247,169,1,114.56,2,1,1,211,Hibernating / Lost,0
16248,61,1,152.94,3,1,1,311,Recent / New Customers,0
16249,52,5,1800.07,3,3,3,333,Champions,0
16250,260,3,565.24,2,3,2,232,Needs Attention,1
16251,511,1,128.31,1,1,1,111,Hibernating / Lost,1
16252,382,1,295.09,1,1,1,111,Hibernating / Lost,1
16253,66,7,7272.2,3,4,4,344,Champions,0
16254,377,3,967.44,2,3,3,233,At-Risk High Value,1
16255,16,15,4530.0,4,4,4,444,Champions,0
16256,266,3,1629.37,2,3,3,233,At-Risk High Value,1
16257,176,1,46.95,2,1,1,211,Hibernating / Lost,0
16258,44,15,11942.52,3,4,4,344,Champions,0
16259,409,3,340.94,1,3,1,131,Needs Attention,1
16260,50,1,1035.45,3,1,3,313,Recent / New Customers,0
16261,16,6,1041.16,4,3,3,433,Champions,0
16262,377,1,755.15,2,1,2,212,Hibernating / Lost,1
16263,422,1,348.15999999999997,1,1,2,112,Hibernating / Lost,1
16264,437,2,823.53,1,2,2,122,Hibernating / Lost,1
16265,8,12,6935.17,4,4,4,444,Champions,0
16266,73,14,1757.95,3,4,3,343,Champions,0
16267,590,1,186.66,1,1,1,111,Hibernating / Lost,1
16268,70,2,667.65,3,2,2,322,Loyal Customers,0
16269,437,1,717.5699999999999,1,1,2,112,Hibernating / Lost,1
16270,352,1,1141.24,2,1,3,213,Hibernating / Lost,1
16271,2,10,3397.82,4,4,4,444,Champions,0
16272,116,1,411.7,2,1,2,212,Hibernating / Lost,0
16273,647,2,318.34000000000003,1,2,1,121,Hibernating / Lost,1
16274,372,1,351.75,2,1,2,212,Hibernating / Lost,1
16275,196,3,2151.11,2,3,3,233,At-Risk High Value,0
16276,176,3,2629.39,2,3,4,234,At-Risk High Value,0
16277,733,1,188.69,1,1,1,111,Hibernating / Lost,1
16278,99,3,1117.84,2,3,3,233,At-Risk High Value,0
16279,20,9,5698.28,4,4,4,444,Champions,0
16280,724,1,238.04999999999998,1,1,1,111,Hibernating / Lost,1
16281,71,3,3424.02,3,3,4,334,Champions,0
16282,339,3,1307.58,2,3,3,233,At-Risk High Value,1
16283,5,8,4350.32,4,4,4,444,Champions,0
16284,30,3,1018.48,3,3,3,333,Champions,0
16285,645,1,176.9,1,1,1,111,Hibernating / Lost,1
16286,476,2,328.95,1,2,1,121,Hibernating / Lost,1
16287,169,5,1006.98,2,3,3,233,At-Risk High Value,0
16288,469,1,129.85,1,1,1,111,Hibernating / Lost,1
16289,461,1,136.31,1,1,1,111,Hibernating / Lost,1
16290,464,4,1957.7,1,3,3,133,At-Risk High Value,1
16291,681,1,117.72,1,1,1,111,Hibernating / Lost,1
16292,121,5,1253.76,2,3,3,233,At-Risk High Value,0
16293,21,15,4279.2,4,4,4,444,Champions,0
16294,476,1,126.05,1,1,1,111,Hibernating / Lost,1
16295,9,4,1328.55,4,3,3,433,Champions,0
16296,625,4,1313.67,1,3,3,133,At-Risk High Value,1
16297,268,1,301.9,2,1,1,211,Hibernating / Lost,1
16298,22,7,1085.7,4,4,3,443,Champions,0
16299,476,1,193.65,1,1,1,111,Hibernating / Lost,1
16300,429,3,1367.32,1,3,3,133,At-Risk High Value,1
16301,736,1,107.33,1,1,1,111,Hibernating / Lost,1
16302,126,1,233.22,2,1,1,211,Hibernating / Lost,0
16303,25,7,7928.2699999999995,4,4,4,444,Champions,0
16304,694,1,381.65999999999997,1,1,2,112,Hibernating / Lost,1
16305,138,1,361.22,2,1,2,212,Hibernating / Lost,0
16306,213,7,1124.72,2,4,3,243,At-Risk High Value,0
16307,428,3,1194.92,1,3,3,133,At-Risk High Value,1
16308,37,7,5120.0,3,4,4,344,Champions,0
16309,105,2,706.5699999999999,2,2,2,222,Hibernating / Lost,0
16310,413,2,460.08,1,2,2,122,Hibernating / Lost,1
16311,17,2,616.26,4,2,2,422,Loyal Customers,0
16312,431,1,171.15,1,1,1,111,Hibernating / Lost,1
16313,2,2,274.15,4,2,1,421,Loyal Customers,0
16314,389,3,1491.4,1,3,3,133,At-Risk High Value,1
16315,330,2,402.71,2,2,2,222,Hibernating / Lost,1
16316,63,13,5744.91,3,4,4,344,Champions,0
16317,119,5,2192.5099999999998,2,3,3,233,At-Risk High Value,0
16318,34,1,328.15,3,1,1,311,Recent / New Customers,0
16319,217,1,404.40000000000003,2,1,2,212,Hibernating / Lost,0
16320,171,6,5628.99,2,3,4,234,At-Risk High Value,0
16321,71,7,604.55,3,4,2,342,Loyal Customers,0
16322,0,2,326.75,4,2,1,421,Loyal Customers,0
16323,195,2,353.65999999999997,2,2,2,222,Hibernating / Lost,0
16324,127,3,408.59,2,3,2,232,Needs Attention,0
16325,46,12,3597.5,3,4,4,344,Champions,0
16326,5,24,4721.25,4,4,4,444,Champions,0
16327,13,16,10159.64,4,4,4,444,Champions,0
16328,562,1,310.83,1,1,1,111,Hibernating / Lost,1
16329,427,4,1664.92,1,3,3,133,At-Risk High Value,1
16330,17,7,625.38,4,4,2,442,Loyal Customers,0
16331,431,6,2037.7,1,3,3,133,At-Risk High Value,1
16332,27,11,2000.01,3,4,3,343,Champions,0
16333,7,22,26626.8,4,4,4,444,Champions,0
16334,491,1,263.73,1,1,1,111,Hibernating / Lost,1
16335,551,7,2753.52,1,4,4,144,At-Risk High Value,1
16336,420,4,3517.69,1,3,4,134,At-Risk High Value,1
16337,36,1,151.05,3,1,1,311,Recent / New Customers,0
16338,156,1,214.8,2,1,1,211,Hibernating / Lost,0
16339,283,1,94.05,2,1,1,211,Hibernating / Lost,1
16340,106,3,1496.24,2,3,3,233,At-Risk High Value,0
16341,24,7,3850.79,4,4,4,444,Champions,0
16342,74,4,322.41,3,3,1,331,Loyal Customers,0
16343,15,3,614.12,4,3,2,432,Loyal Customers,0
16344,157,4,842.42,2,3,2,232,Needs Attention,0
16345,43,2,1178.79,3,2,3,323,Loyal Customers,0
16346,384,1,224.51,1,1,1,111,Hibernating / Lost,1
16347,10,11,3442.96,4,4,4,444,Champions,0
16348,31,8,1744.42,3,4,3,343,Champions,0
16349,290,1,53.5,2,1,1,211,Hibernating / Lost,1
16350,20,9,2253.89,4,4,4,444,Champions,0
16351,332,13,3330.0299999999997,2,4,4,244,At-Risk High Value,1
16352,17,2,494.44,4,2,2,422,Loyal Customers,0
16353,3,38,9795.46,4,4,4,444,Champions,0
16354,62,5,1119.46,3,3,3,333,Champions,0
16355,374,1,416.35,2,1,2,212,Hibernating / Lost,1
16356,197,6,415.87,2,3,2,232,Needs Attention,0
16357,32,4,868.37,3,3,3,333,Champions,0
16358,0,5,2919.65,4,3,4,434,Champions,0
16359,6,16,2697.75,4,4,4,444,Champions,0
16360,4,6,3450.41,4,3,4,434,Champions,0
16361,9,4,891.21,4,3,3,433,Champions,0
16362,31,6,922.16,3,3,3,333,Champions,0
16363,52,1,109.36,3,1,1,311,Recent / New Customers,0
16364,11,2,705.79,4,2,2,422,Loyal Customers,0
16365,17,15,3167.34,4,4,4,444,Champions,0
16366,18,4,1548.1299999999999,4,3,3,433,Champions,0
16367,36,3,1350.48,3,3,3,333,Champions,0
16368,1,3,621.4399999999999,4,3,2,432,Loyal Customers,0
16369,17,7,2656.56,4,4,4,444,Champions,0
16370,81,4,1301.91,3,3,3,333,Champions,0
16371,448,1,157.2,1,1,1,111,Hibernating / Lost,1
16372,32,5,1290.31,3,3,3,333,Champions,0
16373,381,2,309.49,1,2,1,121,Hibernating / Lost,1
16374,65,5,1723.4,3,3,3,333,Champions,0
16375,469,2,104.0,1,2,1,121,Hibernating / Lost,1
16376,8,2,974.96,4,2,3,423,Loyal Customers,0
16377,266,2,1308.48,2,2,3,223,Hibernating / Lost,1
16378,246,3,362.95,2,3,2,232,Needs Attention,0
16379,3,4,2157.4,4,3,3,433,Champions,0
16380,60,1,1743.1499999999999,3,1,3,313,Recent / New Customers,0
16381,395,2,247.85,1,2,1,121,Hibernating / Lost,1
16382,407,2,353.1,1,2,2,122,Hibernating / Lost,1
16383,74,7,2896.69,3,4,4,344,Champions,0
16384,89,4,1358.95,3,3,3,333,Champions,0
16385,59,5,881.35,3,3,3,333,Champions,0
16386,28,3,1068.16,3,3,3,333,Champions,0
16387,322,5,882.46,2,3,3,233,At-Risk High Value,1
16388,653,1,186.05,1,1,1,111,Hibernating / Lost,1
16389,52,4,1382.07,3,3,3,333,Champions,0
16390,536,3,467.5,1,3,2,132,Needs Attention,1
16391,400,4,1052.26,1,3,3,133,At-Risk High Value,1
16392,269,3,756.7,2,3,2,232,Needs Attention,1
16393,1,23,5297.7699999999995,4,4,4,444,Champions,0
16394,56,5,1555.34,3,3,3,333,Champions,0
16395,60,14,3518.41,3,4,4,344,Champions,0
16396,475,1,137.8,1,1,1,111,Hibernating / Lost,1
16397,627,1,123.13,1,1,1,111,Hibernating / Lost,1
16398,153,2,1705.8,2,2,3,223,Hibernating / Lost,0
16399,18,3,630.22,4,3,2,432,Loyal Customers,0
16400,94,9,3059.85,3,4,4,344,Champions,0
16401,0,23,6849.15,4,4,4,444,Champions,0
16402,264,2,293.45,2,2,1,221,Hibernating / Lost,1
16403,311,1,177.5,2,1,1,211,Hibernating / Lost,1
16404,69,1,443.05,3,1,2,312,Recent / New Customers,0
16405,301,2,167.25,2,2,1,221,Hibernating / Lost,1
16406,18,3,528.36,4,3,2,432,Loyal Customers,0
16407,12,14,2761.65,4,4,4,444,Champions,0
16408,590,1,231.93,1,1,1,111,Hibernating / Lost,1
16409,35,12,5652.74,3,4,4,344,Champions,0
16410,733,1,130.32,1,1,1,111,Hibernating / Lost,1
16411,18,4,756.39,4,3,2,432,Loyal Customers,0
16412,53,5,593.19,3,3,2,332,Loyal Customers,0
16413,56,2,522.03,3,2,2,322,Loyal Customers,0
16414,21,5,551.21,4,3,2,432,Loyal Customers,0
16415,43,3,696.76,3,3,2,332,Loyal Customers,0
16416,26,9,2957.88,3,4,4,344,Champions,0
16417,492,1,35.7,1,1,1,111,Hibernating / Lost,1
16418,44,5,1028.74,3,3,3,333,Champions,0
16419,112,8,1463.7,2,4,3,243,At-Risk High Value,0
16420,395,1,75.0,1,1,1,111,Hibernating / Lost,1
16421,375,3,526.27,2,3,2,232,Needs Attention,1
16422,16,109,61920.87,4,4,4,444,Champions,3
16423,24,1,346.12,4,1,2,412,Recent / New Customers,0
16424,190,2,443.06,2,2,2,222,Hibernating / Lost,0
16425,301,1,302.7,2,1,1,211,Hibernating / Lost,1
16426,1,10,1863.76,4,4,3,443,Champions,0
16427,262,2,241.06,2,2,1,221,Hibernating / Lost,1
16428,413,3,638.49,1,3,2,132,Needs Attention,1
16429,105,1,284.55,2,1,1,211,Hibernating / Lost,0
16430,56,7,1117.94,3,4,3,343,Champions,0
16431,212,3,623.28,2,3,2,232,Needs Attention,0
16432,63,1,287.40000000000003,3,1,1,311,Recent / New Customers,0
16433,27,2,384.52,3,2,2,322,Loyal Customers,0
16434,28,12,2673.69,3,4,4,344,Champions,0
16435,511,3,1003.0699999999999,1,3,3,133,At-Risk High Value,1
16436,667,3,319.14,1,3,1,131,Needs Attention,1
16437,380,2,301.25,1,2,1,121,Hibernating / Lost,1
16438,5,5,798.35,4,3,2,432,Loyal Customers,0
16439,721,1,310.7,1,1,1,111,Hibernating / Lost,1
16440,7,6,3856.97,4,3,4,434,Champions,0
16441,66,5,1019.13,3,3,3,333,Champions,0
16442,1,5,891.98,4,3,3,433,Champions,0
16443,520,1,162.24,1,1,1,111,Hibernating / Lost,1
16444,45,17,3625.88,3,4,4,344,Champions,0
16445,33,4,583.16,3,3,2,332,Loyal Customers,0
16446,0,2,168472.5,4,2,4,424,Loyal Customers,3
16447,135,3,727.1,2,3,2,232,Needs Attention,0
16448,197,2,361.12,2,2,2,222,Hibernating / Lost,0
16449,197,2,707.69,2,2,2,222,Hibernating / Lost,0
16450,149,3,1505.73,2,3,3,233,At-Risk High Value,0
16451,87,3,1013.15,3,3,3,333,Champions,0
16452,630,2,332.17,1,2,1,121,Hibernating / Lost,1
16453,530,2,251.71,1,2,1,121,Hibernating / Lost,1
16454,44,4,30.950000000000003,3,3,1,331,Loyal Customers,0
16455,63,11,3995.57,3,4,4,344,Champions,0
16456,98,13,6000.94,2,4,4,244,At-Risk High Value,0
16457,217,1,208.36,2,1,1,211,Hibernating / Lost,0
16458,2,30,5690.89,4,4,4,444,Champions,0
16459,729,1,71.78999999999999,1,1,1,111,Hibernating / Lost,1
16460,27,3,811.23,3,3,2,332,Loyal Customers,0
16461,177,3,1545.83,2,3,3,233,At-Risk High Value,0
16462,73,3,136.0,3,3,1,331,Loyal Customers,0
16463,20,4,1422.4,4,3,3,433,Champions,0
16464,19,3,1298.66,4,3,3,433,Champions,0
16465,420,2,746.24,1,2,2,122,Hibernating / Lost,1
16466,33,15,3767.09,3,4,4,344,Champions,0
16467,508,7,2869.16,1,4,4,144,At-Risk High Value,1
16468,73,3,787.52,3,3,2,332,Loyal Customers,0
16469,23,5,803.9,4,3,2,432,Loyal Customers,0
16470,51,11,2416.85,3,4,4,344,Champions,0
16471,274,4,1189.98,2,3,3,233,At-Risk High Value,1
16472,433,2,789.6,1,2,2,122,Hibernating / Lost,1
16473,164,4,470.83,2,3,2,232,Needs Attention,0
16474,6,7,1810.65,4,4,3,443,Champions,0
16475,87,4,544.3,3,3,2,332,Loyal Customers,0
16476,431,1,350.35,1,1,2,112,Hibernating / Lost,1
16477,63,11,4094.37,3,4,4,344,Champions,0
16478,24,3,331.0,4,3,1,431,Loyal Customers,0
16479,9,2,300.83,4,2,1,421,Loyal Customers,0
16480,75,1,769.29,3,1,2,312,Recent / New Customers,0
16481,681,1,453.38,1,1,2,112,Hibernating / Lost,1
16482,15,1,220.62,4,1,1,411,Recent / New Customers,0
16483,191,1,139.35,2,1,1,211,Hibernating / Lost,0
16484,173,2,404.3,2,2,2,222,Hibernating / Lost,0
16485,76,5,2287.19,3,3,4,334,Champions,0
16486,537,1,134.36,1,1,1,111,Hibernating / Lost,1
16487,576,2,209.4,1,2,1,121,Hibernating / Lost,1
16488,32,3,498.8,3,3,2,332,Loyal Customers,0
16489,379,2,303.7,2,2,1,221,Hibernating / Lost,1
16490,435,1,205.41,1,1,1,111,Hibernating / Lost,1
16491,46,2,1533.16,3,2,3,323,Loyal Customers,0
16492,540,1,385.56,1,1,2,112,Hibernating / Lost,1
16493,79,7,2132.09,3,4,3,343,Champions,0
16494,296,1,826.53,2,1,2,212,Hibernating / Lost,1
16495,2,3,648.26,4,3,2,432,Loyal Customers,0
16496,8,6,2330.77,4,3,4,434,Champions,0
16497,49,23,6695.28,3,4,4,344,Champions,0
16498,160,2,100.97,2,2,1,221,Hibernating / Lost,0
16499,359,8,2578.34,2,4,4,244,At-Risk High Value,1
16500,4,9,843.91,4,4,2,442,Loyal Customers,0
16501,382,1,1191.23,1,1,3,113,Hibernating / Lost,1
16502,619,2,258.55,1,2,1,121,Hibernating / Lost,1
16503,106,11,3614.34,2,4,4,244,At-Risk High Value,0
16504,24,1,465.88,4,1,2,412,Recent / New Customers,0
16505,31,1,777.5999999999999,3,1,2,312,Recent / New Customers,0
16506,19,2,90.3,4,2,1,421,Loyal Customers,0
16507,571,1,142.71,1,1,1,111,Hibernating / Lost,1
16508,629,1,240.95,1,1,1,111,Hibernating / Lost,1
16509,296,1,363.7,2,1,2,212,Hibernating / Lost,1
16510,371,6,1777.5,2,3,3,233,At-Risk High Value,1
16511,21,6,1760.49,4,3,3,433,Champions,0
16513,4,4,874.59,4,3,3,433,Champions,0
16515,51,10,3179.06,3,4,4,344,Champions,0
16516,29,1,101.69999999999999,3,1,1,311,Recent / New Customers,0
16517,276,1,162.70000000000002,2,1,1,211,Hibernating / Lost,1
16518,60,4,959.37,3,3,3,333,Champions,0
16519,24,4,439.06,4,3,2,432,Loyal Customers,0
16520,185,6,2148.38,2,3,3,233,At-Risk High Value,0
16521,414,3,1140.11,1,3,3,133,At-Risk High Value,1
16522,435,2,433.36,1,2,2,122,Hibernating / Lost,1
16523,1,28,11916.33,4,4,4,444,Champions,0
16524,445,2,306.19,1,2,1,121,Hibernating / Lost,1
16525,1,48,24151.3,4,4,4,444,Champions,0
16526,171,2,717.21,2,2,2,222,Hibernating / Lost,0
16527,80,2,1232.94,3,2,3,323,Loyal Customers,0
16528,3,1,244.41,4,1,1,411,Recent / New Customers,0
16529,189,4,1986.8,2,3,3,233,At-Risk High Value,0
16530,667,1,48.35,1,1,1,111,Hibernating / Lost,1
16531,21,11,2298.33,4,4,4,444,Champions,0
16532,17,5,8756.64,4,3,4,434,Champions,0
16533,18,3,1082.81,4,3,3,433,Champions,0
16534,641,1,635.9,1,1,2,112,Hibernating / Lost,1
16535,4,3,972.04,4,3,3,433,Champions,0
16536,109,1,548.12,2,1,2,212,Hibernating / Lost,0
16537,640,1,23.35,1,1,1,111,Hibernating / Lost,1
16538,540,3,395.07,1,3,2,132,Needs Attention,1
16539,2,10,3289.66,4,4,4,444,Champions,0
16540,413,1,205.75,1,1,1,111,Hibernating / Lost,1
16541,734,1,424.03,1,1,2,112,Hibernating / Lost,1
16542,53,2,257.32,3,2,1,321,Loyal Customers,0
16543,591,1,292.21,1,1,1,111,Hibernating / Lost,1
16544,519,4,376.7,1,3,2,132,Needs Attention,1
16545,164,2,689.8199999999999,2,2,2,222,Hibernating / Lost,0
16546,290,5,5307.07,2,3,4,234,At-Risk High Value,1
16547,545,1,104.25999999999999,1,1,1,111,Hibernating / Lost,1
16548,598,1,30.15,1,1,1,111,Hibernating / Lost,1
16549,9,34,12781.8,4,4,4,444,Champions,0
16550,108,18,8813.58,2,4,4,244,At-Risk High Value,0
